iter	k	algo	totaltime	relerr	gpu
26	64	2	11.6874	0.500515	0
27	64	2	12.1321	0.500562	0
28	64	2	12.5639	0.500558	0
29	64	2	12.9963	0.500529	0
0	64	4	0.210991	0.499995	1
1	64	4	0.410255	0.49999	1
2	64	4	0.607487	0.49999	1
3	64	4	0.798291	0.499993	1
4	64	4	0.992523	0.49999	1
5	64	4	1.18307	0.49999	1
6	64	4	1.37338	0.49999	1
7	64	4	1.56362	0.49999	1
8	64	4	1.75371	0.49999	1
9	64	4	1.94166	0.49999	1
10	64	4	2.12985	0.49999	1
11	64	4	2.31813	0.49999	1
12	64	4	2.50817	0.49999	1
13	64	4	2.69578	0.49999	1
14	64	4	2.88379	0.49999	1
15	64	4	3.07327	0.49999	1
16	64	4	3.26297	0.49999	1
17	64	4	3.45261	0.49999	1
18	64	4	3.64231	0.49999	1
19	64	4	3.83228	0.49999	1
20	64	4	4.02	0.49999	1
21	64	4	4.21244	0.49999	1
22	64	4	4.40262	0.49999	1
23	64	4	4.59723	0.49999	1
24	64	4	4.79929	0.49999	1
25	64	4	4.99013	0.49999	1
26	64	4	5.18231	0.49999	1
27	64	4	5.37487	0.49999	1
28	64	4	5.56972	0.49999	1
29	64	4	5.76197	0.49999	1
0	64	4	0.450392	0.499995	0
1	64	4	0.894516	0.49999	0
2	64	4	1.33824	0.49999	0
3	64	4	1.78242	0.499993	0
4	64	4	2.23094	0.49999	0
5	64	4	2.67552	0.49999	0
6	64	4	3.11988	0.49999	0
7	64	4	3.56374	0.49999	0
8	64	4	4.00947	0.49999	0
9	64	4	4.53094	0.49999	0
10	64	4	4.97641	0.49999	0
11	64	4	5.42032	0.49999	0
12	64	4	5.86432	0.49999	0
13	64	4	6.30928	0.49999	0
14	64	4	6.76092	0.49999	0
15	64	4	7.23237	0.49999	0
16	64	4	7.67878	0.49999	0
17	64	4	8.12254	0.49999	0
18	64	4	8.56582	0.49999	0
19	64	4	9.01251	0.49999	0
20	64	4	9.4578	0.49999	0
21	64	4	9.9014	0.49999	0
22	64	4	10.3454	0.49999	0
23	64	4	10.7896	0.49999	0
24	64	4	11.2344	0.49999	0
25	64	4	11.7045	0.49999	0
26	64	4	12.1623	0.49999	0
27	64	4	12.6128	0.49999	0
28	64	4	13.0612	0.49999	0
29	64	4	13.5063	0.49999	0
0	64	5	0.830642	0.499978	1
1	64	5	1.35223	0.499963	1
2	64	5	1.80912	0.499962	1
3	64	5	2.25011	0.49996	1
4	64	5	2.67734	0.499959	1
5	64	5	3.11893	0.499958	1
6	64	5	3.55716	0.499958	1
7	64	5	3.99005	0.499957	1
8	64	5	4.42435	0.499957	1
9	64	5	4.8539	0.499956	1
10	64	5	5.31573	0.499956	1
11	64	5	5.77711	0.499955	1
12	64	5	6.22386	0.499955	1
13	64	5	6.65539	0.499955	1
14	64	5	7.08382	0.499955	1
15	64	5	7.52309	0.499955	1
16	64	5	7.94586	0.499954	1
17	64	5	8.36878	0.499954	1
18	64	5	8.83097	0.499954	1
19	64	5	9.35376	0.499954	1
20	64	5	9.77952	0.499954	1
21	64	5	10.2213	0.499954	1
22	64	5	10.6481	0.499954	1
23	64	5	11.0906	0.499954	1
24	64	5	11.5123	0.499954	1
25	64	5	11.9357	0.499954	1
26	64	5	12.3606	0.499954	1
27	64	5	12.7896	0.499954	1
28	64	5	13.232	0.499954	1
29	64	5	13.6908	0.499954	1
0	64	5	0.965073	0.499978	0
1	64	5	1.73875	0.499963	0
2	64	5	2.44334	0.499962	0
3	64	5	3.1309	0.49996	0
4	64	5	3.81175	0.499959	0
5	64	5	4.49472	0.499958	0
6	64	5	5.20945	0.499958	0
7	64	5	5.89477	0.499957	0
8	64	5	6.57913	0.499957	0
9	64	5	7.26131	0.499956	0
10	64	5	7.94297	0.499956	0
11	64	5	8.62179	0.499955	0
12	64	5	9.32223	0.499955	0
13	64	5	10.043	0.499955	0
14	64	5	10.7243	0.499955	0
15	64	5	11.4043	0.499955	0
16	64	5	12.0862	0.499954	0
17	64	5	12.7648	0.499954	0
18	64	5	13.4437	0.499954	0
19	64	5	14.1226	0.499954	0
20	64	5	14.8035	0.499954	0
21	64	5	15.5015	0.499954	0
22	64	5	16.1841	0.499954	0
23	64	5	16.8794	0.499954	0
24	64	5	17.5662	0.499954	0
25	64	5	18.2573	0.499954	0
26	64	5	18.9491	0.499954	0
27	64	5	19.6358	0.499954	0
28	64	5	20.3205	0.499954	0
29	64	5	21.0069	0.499954	0
0	96	0	0.210355	0.506157	1
1	96	0	0.410622	0.505867	1
2	96	0	0.593882	0.505602	1
3	96	0	0.775534	0.505358	1
4	96	0	0.960765	0.505133	1
5	96	0	1.14651	0.504925	1
6	96	0	1.32901	0.504732	1
7	96	0	1.51177	0.504553	1
8	96	0	1.6948	0.504385	1
9	96	0	1.87758	0.504229	1
10	96	0	2.06078	0.504082	1
11	96	0	2.28607	0.503944	1
12	96	0	2.47175	0.503815	1
13	96	0	2.66171	0.503693	1
14	96	0	2.84786	0.503578	1
15	96	0	3.04117	0.503469	1
16	96	0	3.23342	0.503366	1
17	96	0	3.41982	0.503268	1
18	96	0	3.60533	0.503176	1
19	96	0	3.79111	0.503088	1
20	96	0	3.97911	0.503004	1
21	96	0	4.16474	0.502924	1
22	96	0	4.35712	0.502848	1
23	96	0	4.54933	0.502775	1
24	96	0	4.74119	0.502706	1
25	96	0	4.93378	0.502639	1
26	96	0	5.12757	0.502575	1
27	96	0	5.32081	0.502514	1
28	96	0	5.51141	0.502456	1
29	96	0	5.70331	0.5024	1
0	96	0	0.643233	0.506157	0
1	96	0	1.25606	0.505867	0
2	96	0	1.86908	0.505602	0
3	96	0	2.4806	0.505358	0
4	96	0	3.09264	0.505133	0
5	96	0	3.70445	0.504925	0
6	96	0	4.31621	0.504732	0
7	96	0	4.9293	0.504553	0
8	96	0	5.54213	0.504385	0
9	96	0	6.15421	0.504229	0
10	96	0	6.76678	0.504082	0
11	96	0	7.37938	0.503944	0
12	96	0	7.99131	0.503815	0
13	96	0	8.60239	0.503693	0
14	96	0	9.21525	0.503578	0
15	96	0	9.82743	0.503469	0
16	96	0	10.4394	0.503366	0
17	96	0	11.0513	0.503268	0
18	96	0	11.6628	0.503176	0
19	96	0	12.2754	0.503088	0
20	96	0	12.8864	0.503004	0
21	96	0	13.5219	0.502924	0
22	96	0	14.1346	0.502848	0
23	96	0	14.7468	0.502775	0
24	96	0	15.3584	0.502706	0
25	96	0	15.97	0.502639	0
26	96	0	16.5822	0.502575	0
27	96	0	17.1953	0.502514	0
28	96	0	17.8091	0.502456	0
29	96	0	18.4222	0.5024	0
0	96	1	0.218072	0.499991	1
1	96	1	0.424315	0.499975	1
2	96	1	0.625609	0.499964	1
3	96	1	0.824479	0.499958	1
4	96	1	1.02492	0.499954	1
5	96	1	1.22289	0.499952	1
6	96	1	1.42327	0.49995	1
7	96	1	1.6217	0.499949	1
8	96	1	1.82912	0.499948	1
9	96	1	2.02838	0.499947	1
10	96	1	2.22432	0.499946	1
11	96	1	2.41907	0.499946	1
12	96	1	2.61364	0.499946	1
13	96	1	2.80857	0.499945	1
14	96	1	3.00515	0.499945	1
15	96	1	3.20324	0.499945	1
16	96	1	3.39945	0.499944	1
17	96	1	3.59956	0.499944	1
18	96	1	3.79991	0.499944	1
19	96	1	3.99977	0.499944	1
20	96	1	4.19818	0.499944	1
21	96	1	4.39663	0.499943	1
22	96	1	4.60357	0.499943	1
23	96	1	4.80541	0.499943	1
24	96	1	5.00949	0.499943	1
25	96	1	5.21575	0.499943	1
26	96	1	5.41988	0.499943	1
27	96	1	5.62206	0.499943	1
28	96	1	5.82053	0.499942	1
29	96	1	6.02019	0.499942	1
0	96	1	0.638398	0.499991	0
1	96	1	1.26426	0.499975	0
2	96	1	1.88954	0.499964	0
3	96	1	2.51593	0.499958	0
4	96	1	3.14106	0.499954	0
5	96	1	3.76616	0.499952	0
6	96	1	4.39122	0.49995	0
7	96	1	5.01844	0.499949	0
8	96	1	5.64257	0.499948	0
9	96	1	6.26801	0.499947	0
10	96	1	6.89248	0.499946	0
11	96	1	7.51675	0.499946	0
12	96	1	8.14081	0.499946	0
13	96	1	8.76485	0.499945	0
14	96	1	9.39005	0.499945	0
15	96	1	10.0153	0.499945	0
16	96	1	10.6423	0.499944	0
17	96	1	11.268	0.499944	0
18	96	1	11.8922	0.499944	0
19	96	1	12.5174	0.499944	0
20	96	1	13.1423	0.499944	0
21	96	1	13.7668	0.499943	0
22	96	1	14.3915	0.499943	0
23	96	1	15.0367	0.499943	0
24	96	1	15.6618	0.499943	0
25	96	1	16.2878	0.499943	0
26	96	1	16.9131	0.499943	0
27	96	1	17.5378	0.499943	0
28	96	1	18.1634	0.499942	0
29	96	1	18.7882	0.499942	0
0	96	2	0.214912	0.500291	1
1	96	2	0.401723	0.50001	1
2	96	2	0.58871	0.49999	1
3	96	2	0.77576	0.499994	1
4	96	2	0.964468	0.500018	1
5	96	2	1.15114	0.500061	1
6	96	2	1.33731	0.5001	1
7	96	2	1.52609	0.500146	1
8	96	2	1.71688	0.500176	1
9	96	2	1.89941	0.500192	1
10	96	2	2.0841	0.5002	1
11	96	2	2.271	0.500208	1
12	96	2	2.45719	0.50022	1
13	96	2	2.6479	0.500242	1
14	96	2	2.83723	0.500258	1
15	96	2	3.02433	0.500266	1
16	96	2	3.21327	0.500267	1
17	96	2	3.40015	0.500264	1
18	96	2	3.5894	0.500264	1
19	96	2	3.77542	0.500269	1
20	96	2	3.96281	0.500286	1
21	96	2	4.1517	0.500315	1
22	96	2	4.34512	0.500341	1
23	96	2	4.5389	0.500355	1
24	96	2	4.73048	0.50036	1
25	96	2	4.92269	0.500354	1
26	96	2	5.1179	0.500343	1
27	96	2	5.30947	0.500356	1
28	96	2	5.50643	0.500363	1
29	96	2	5.70182	0.500355	1
0	96	2	0.624939	0.500291	0
1	96	2	1.24227	0.50001	0
2	96	2	1.85821	0.49999	0
3	96	2	2.47488	0.499994	0
4	96	2	3.09177	0.500018	0
5	96	2	3.70813	0.500061	0
6	96	2	4.32327	0.5001	0
7	96	2	4.94098	0.500146	0
8	96	2	5.55786	0.500176	0
9	96	2	6.17327	0.500192	0
10	96	2	6.78939	0.5002	0
11	96	2	7.40606	0.500208	0
12	96	2	8.02174	0.50022	0
13	96	2	8.63778	0.500242	0
14	96	2	9.25756	0.500258	0
15	96	2	9.87501	0.500266	0
16	96	2	10.4907	0.500267	0
17	96	2	11.1069	0.500264	0
18	96	2	11.7234	0.500264	0
19	96	2	12.3397	0.500269	0
20	96	2	12.9555	0.500286	0
21	96	2	13.576	0.500315	0
22	96	2	14.1916	0.500341	0
23	96	2	14.8078	0.500355	0
24	96	2	15.4237	0.50036	0
25	96	2	16.0407	0.500354	0
26	96	2	16.6568	0.500343	0
27	96	2	17.273	0.500356	0
28	96	2	17.8904	0.500363	0
29	96	2	18.5072	0.500355	0
0	96	4	0.235626	0.500003	1
1	96	4	0.443092	0.499993	1
2	96	4	0.647477	0.49999	1
3	96	4	0.852996	0.49999	1
4	96	4	1.06286	0.49999	1
5	96	4	1.26707	0.49999	1
6	96	4	1.47108	0.49999	1
7	96	4	1.67711	0.49999	1
8	96	4	1.88048	0.49999	1
9	96	4	2.08425	0.49999	1
10	96	4	2.28882	0.49999	1
11	96	4	2.49604	0.49999	1
12	96	4	2.70309	0.49999	1
13	96	4	2.91259	0.49999	1
14	96	4	3.12278	0.49999	1
15	96	4	3.32583	0.49999	1
16	96	4	3.53564	0.49999	1
17	96	4	3.7448	0.49999	1
18	96	4	3.95139	0.49999	1
19	96	4	4.15738	0.49999	1
20	96	4	4.36515	0.49999	1
21	96	4	4.57771	0.49999	1
22	96	4	4.78643	0.49999	1
23	96	4	4.99728	0.49999	1
24	96	4	5.21852	0.49999	1
25	96	4	5.43494	0.49999	1
26	96	4	5.6475	0.49999	1
27	96	4	5.86431	0.49999	1
28	96	4	6.07934	0.49999	1
29	96	4	6.29787	0.49999	1
0	96	4	0.66281	0.500003	0
1	96	4	1.30145	0.499993	0
2	96	4	1.9359	0.49999	0
3	96	4	2.57006	0.49999	0
4	96	4	3.20359	0.49999	0
5	96	4	3.84046	0.49999	0
6	96	4	4.4763	0.49999	0
7	96	4	5.12761	0.49999	0
8	96	4	5.86169	0.49999	0
9	96	4	6.50266	0.49999	0
10	96	4	7.13552	0.49999	0
11	96	4	7.7687	0.49999	0
12	96	4	8.40226	0.49999	0
13	96	4	9.04002	0.49999	0
14	96	4	9.67258	0.49999	0
15	96	4	10.3057	0.49999	0
16	96	4	10.9394	0.49999	0
17	96	4	11.5773	0.49999	0
18	96	4	12.2116	0.49999	0
19	96	4	12.8542	0.49999	0
20	96	4	13.487	0.49999	0
21	96	4	14.1206	0.49999	0
22	96	4	14.7537	0.49999	0
23	96	4	15.3872	0.49999	0
24	96	4	16.0506	0.49999	0
25	96	4	16.7169	0.49999	0
26	96	4	17.4896	0.49999	0
27	96	4	18.2495	0.49999	0
28	96	4	18.8833	0.49999	0
29	96	4	19.5196	0.49999	0
0	96	5	0.944602	0.499975	1
1	96	5	1.67673	0.499951	1
2	96	5	2.29594	0.499948	1
3	96	5	3.07184	0.499945	1
4	96	5	3.94391	0.499943	1
5	96	5	4.87123	0.499942	1
6	96	5	5.41462	0.499941	1
7	96	5	5.95944	0.49994	1
8	96	5	6.52298	0.49994	1
9	96	5	7.09268	0.49994	1
10	96	5	7.67284	0.499939	1
11	96	5	8.21518	0.499939	1
12	96	5	8.76189	0.499939	1
13	96	5	9.30225	0.499939	1
14	96	5	9.84381	0.499938	1
15	96	5	10.385	0.499938	1
16	96	5	10.9278	0.499938	1
17	96	5	11.4642	0.499938	1
18	96	5	11.9996	0.499938	1
19	96	5	12.5844	0.499938	1
20	96	5	13.1182	0.499937	1
21	96	5	13.656	0.499937	1
22	96	5	14.1896	0.499937	1
23	96	5	14.7222	0.499937	1
24	96	5	15.719	0.499937	1
25	96	5	16.5947	0.499937	1
26	96	5	17.125	0.499937	1
27	96	5	17.665	0.499937	1
28	96	5	18.2104	0.499937	1
29	96	5	18.7449	0.499937	1
0	96	5	1.34908	0.499975	0
1	96	5	2.5268	0.499951	0
2	96	5	3.55673	0.499948	0
3	96	5	4.55344	0.499945	0
4	96	5	5.54293	0.499943	0
5	96	5	6.52802	0.499942	0
6	96	5	7.51045	0.499941	0
7	96	5	8.49396	0.49994	0
8	96	5	9.75808	0.49994	0
9	96	5	10.7395	0.49994	0
10	96	5	11.7203	0.499939	0
11	96	5	12.7002	0.499939	0
12	96	5	13.6712	0.499939	0
13	96	5	14.6394	0.499939	0
14	96	5	15.6077	0.499938	0
15	96	5	16.5736	0.499938	0
16	96	5	17.5413	0.499938	0
17	96	5	18.5052	0.499938	0
18	96	5	19.468	0.499938	0
19	96	5	20.4313	0.499938	0
20	96	5	21.7288	0.499937	0
21	96	5	22.6963	0.499937	0
22	96	5	23.6674	0.499937	0
23	96	5	24.6337	0.499937	0
24	96	5	25.6037	0.499937	0
25	96	5	26.5839	0.499937	0
26	96	5	27.5542	0.499937	0
27	96	5	28.5193	0.499937	0
28	96	5	29.4836	0.499937	0
29	96	5	30.4494	0.499937	0
0	128	0	0.219708	0.504672	1
1	128	0	0.418008	0.504495	1
2	128	0	0.615609	0.504331	1
3	128	0	0.813575	0.504177	1
4	128	0	1.00757	0.504033	1
5	128	0	1.1985	0.503898	1
6	128	0	1.38789	0.503771	1
7	128	0	1.57964	0.503652	1
8	128	0	1.76892	0.503539	1
9	128	0	1.96254	0.503433	1
10	128	0	2.15191	0.503332	1
11	128	0	2.33973	0.503237	1
12	128	0	2.52952	0.503146	1
13	128	0	2.71761	0.50306	1
14	128	0	2.90318	0.502978	1
15	128	0	3.08888	0.5029	1
16	128	0	3.27879	0.502826	1
17	128	0	3.46646	0.502755	1
18	128	0	3.6631	0.502687	1
19	128	0	3.85753	0.502623	1
20	128	0	4.0537	0.502561	1
21	128	0	4.25302	0.502501	1
22	128	0	4.45505	0.502444	1
23	128	0	4.65731	0.502389	1
24	128	0	4.86016	0.502337	1
25	128	0	5.05965	0.502286	1
26	128	0	5.25886	0.502237	1
27	128	0	5.45998	0.502191	1
28	128	0	5.66774	0.502145	1
29	128	0	5.86279	0.502102	1
0	128	0	0.807042	0.504672	0
1	128	0	1.61867	0.504495	0
2	128	0	2.41564	0.504331	0
3	128	0	3.21203	0.504177	0
4	128	0	4.0093	0.504033	0
5	128	0	4.80767	0.503898	0
6	128	0	5.60545	0.503771	0
7	128	0	6.40346	0.503652	0
8	128	0	7.20194	0.503539	0
9	128	0	7.9988	0.503433	0
10	128	0	8.79605	0.503332	0
11	128	0	9.59327	0.503237	0
12	128	0	10.39	0.503146	0
13	128	0	11.1864	0.50306	0
14	128	0	11.9836	0.502978	0
15	128	0	12.7812	0.5029	0
16	128	0	13.5786	0.502826	0
17	128	0	14.3745	0.502755	0
18	128	0	15.1721	0.502687	0
19	128	0	15.9685	0.502623	0
20	128	0	16.7661	0.502561	0
21	128	0	17.5625	0.502501	0
22	128	0	18.359	0.502444	0
23	128	0	19.1562	0.502389	0
24	128	0	19.9526	0.502337	0
25	128	0	20.7495	0.502286	0
26	128	0	21.5467	0.502237	0
27	128	0	22.3479	0.502191	0
28	128	0	23.1463	0.502145	0
29	128	0	23.9447	0.502102	0
0	128	1	0.23998	0.499991	1
1	128	1	0.460718	0.499971	1
2	128	1	0.676469	0.499956	1
3	128	1	0.892539	0.499949	1
4	128	1	1.10524	0.499945	1
5	128	1	1.31625	0.499942	1
6	128	1	1.52883	0.49994	1
7	128	1	1.74407	0.499938	1
8	128	1	1.95384	0.499937	1
9	128	1	2.16365	0.499936	1
10	128	1	2.37514	0.499935	1
11	128	1	2.58698	0.499934	1
12	128	1	2.79778	0.499934	1
13	128	1	3.00647	0.499933	1
14	128	1	3.21733	0.499933	1
15	128	1	3.42803	0.499932	1
16	128	1	3.63884	0.499932	1
17	128	1	3.84949	0.499931	1
18	128	1	4.06547	0.499931	1
19	128	1	4.28251	0.499931	1
20	128	1	4.50098	0.499931	1
21	128	1	4.72243	0.49993	1
22	128	1	4.94148	0.49993	1
23	128	1	5.15836	0.49993	1
24	128	1	5.37706	0.49993	1
25	128	1	5.59574	0.49993	1
26	128	1	5.89518	0.499929	1
27	128	1	6.18599	0.499929	1
28	128	1	6.46215	0.499929	1
29	128	1	6.723	0.499929	1
0	128	1	0.827372	0.499991	0
1	128	1	1.64612	0.499971	0
2	128	1	2.47393	0.499956	0
3	128	1	3.31704	0.499949	0
4	128	1	4.16761	0.499945	0
5	128	1	5.01383	0.499942	0
6	128	1	5.8491	0.49994	0
7	128	1	6.67771	0.499938	0
8	128	1	7.49896	0.499937	0
9	128	1	8.33743	0.499936	0
10	128	1	9.22155	0.499935	0
11	128	1	10.0612	0.499934	0
12	128	1	10.8753	0.499934	0
13	128	1	11.6908	0.499933	0
14	128	1	12.5252	0.499933	0
15	128	1	13.428	0.499932	0
16	128	1	14.2446	0.499932	0
17	128	1	15.0596	0.499931	0
18	128	1	15.8737	0.499931	0
19	128	1	16.6889	0.499931	0
20	128	1	17.575	0.499931	0
21	128	1	18.5461	0.49993	0
22	128	1	19.3719	0.49993	0
23	128	1	20.1893	0.49993	0
24	128	1	21.0656	0.49993	0
25	128	1	21.8807	0.49993	0
26	128	1	22.6934	0.499929	0
27	128	1	23.5228	0.499929	0
28	128	1	24.361	0.499929	0
29	128	1	25.1963	0.499929	0
0	128	2	0.222897	0.501019	1
1	128	2	0.424512	0.500041	1
2	128	2	0.627083	0.500012	1
3	128	2	0.829184	0.500022	1
4	128	2	1.02873	0.500034	1
5	128	2	1.22558	0.500055	1
6	128	2	1.42257	0.500083	1
7	128	2	1.61971	0.50012	1
8	128	2	1.82025	0.50016	1
9	128	2	2.02015	0.500191	1
10	128	2	2.22397	0.500216	1
11	128	2	2.42587	0.500235	1
12	128	2	2.63211	0.500243	1
13	128	2	2.83867	0.500247	1
14	128	2	3.05098	0.500251	1
15	128	2	3.24832	0.500248	1
16	128	2	3.44828	0.50024	1
17	128	2	3.65219	0.500227	1
18	128	2	3.85728	0.500219	1
19	128	2	4.05772	0.50021	1
20	128	2	4.25964	0.500212	1
21	128	2	4.45943	0.500213	1
22	128	2	4.66291	0.500214	1
23	128	2	4.88742	0.500216	1
24	128	2	5.09982	0.500218	1
25	128	2	5.3035	0.500214	1
26	128	2	5.51879	0.500209	1
27	128	2	5.73006	0.500206	1
28	128	2	5.94234	0.500198	1
29	128	2	6.14834	0.500188	1
0	128	2	0.811756	0.501019	0
1	128	2	1.61526	0.500041	0
2	128	2	2.41949	0.500012	0
3	128	2	3.22482	0.500022	0
4	128	2	4.04343	0.500034	0
5	128	2	4.85293	0.500055	0
6	128	2	5.66708	0.500083	0
7	128	2	6.4703	0.50012	0
8	128	2	7.27313	0.50016	0
9	128	2	8.07539	0.500191	0
10	128	2	8.87796	0.500216	0
11	128	2	9.68309	0.500235	0
12	128	2	10.4855	0.500243	0
13	128	2	11.2936	0.500247	0
14	128	2	12.108	0.500251	0
15	128	2	12.9286	0.500248	0
16	128	2	13.7304	0.50024	0
17	128	2	14.5335	0.500227	0
18	128	2	15.3367	0.500219	0
19	128	2	16.1395	0.50021	0
20	128	2	16.9476	0.500212	0
21	128	2	17.8158	0.500213	0
22	128	2	18.6453	0.500214	0
23	128	2	19.4479	0.500216	0
24	128	2	20.2523	0.500218	0
25	128	2	21.0565	0.500214	0
26	128	2	21.8601	0.500209	0
27	128	2	22.6636	0.500206	0
28	128	2	23.4685	0.500198	0
29	128	2	24.3134	0.500188	0
0	128	4	0.428953	0.500005	1
1	128	4	0.652476	0.499988	1
2	128	4	0.874764	0.499986	1
3	128	4	1.09891	0.499986	1
4	128	4	1.32033	0.499986	1
5	128	4	1.54102	0.499987	1
6	128	4	1.76302	0.499987	1
7	128	4	1.98016	0.499989	1
8	128	4	2.1996	0.499989	1
9	128	4	2.41962	0.499989	1
10	128	4	2.64067	0.49999	1
11	128	4	2.86121	0.49999	1
12	128	4	3.08117	0.49999	1
13	128	4	3.30144	0.49999	1
14	128	4	3.52177	0.49999	1
15	128	4	3.74168	0.49999	1
16	128	4	3.96348	0.49999	1
17	128	4	4.18201	0.49999	1
18	128	4	4.42499	0.49999	1
19	128	4	4.69224	0.49999	1
20	128	4	5.10119	0.49999	1
21	128	4	5.37071	0.49999	1
22	128	4	5.59045	0.49999	1
23	128	4	5.98125	0.49999	1
24	128	4	6.29129	0.49999	1
25	128	4	6.52405	0.49999	1
26	128	4	6.75256	0.49999	1
27	128	4	6.97592	0.49999	1
28	128	4	7.2035	0.49999	1
29	128	4	7.43448	0.49999	1
0	128	4	0.836157	0.500005	0
1	128	4	1.66235	0.499988	0
2	128	4	2.67832	0.499986	0
3	128	4	3.79555	0.499986	0
4	128	4	4.67794	0.499986	0
5	128	4	5.52816	0.499987	0
6	128	4	6.35522	0.499987	0
7	128	4	7.18174	0.499989	0
8	128	4	8.00952	0.499989	0
9	128	4	8.8339	0.499989	0
10	128	4	9.65964	0.49999	0
11	128	4	10.4979	0.49999	0
12	128	4	11.3251	0.49999	0
13	128	4	12.1792	0.49999	0
14	128	4	13.0061	0.49999	0
15	128	4	13.8321	0.49999	0
16	128	4	14.6798	0.49999	0
17	128	4	15.6722	0.49999	0
18	128	4	16.498	0.49999	0
19	128	4	17.3277	0.49999	0
20	128	4	18.1553	0.49999	0
21	128	4	18.9811	0.49999	0
22	128	4	19.8087	0.49999	0
23	128	4	20.6335	0.49999	0
24	128	4	21.46	0.49999	0
25	128	4	22.2849	0.49999	0
26	128	4	23.1111	0.49999	0
27	128	4	23.9384	0.49999	0
28	128	4	24.7645	0.49999	0
29	128	4	25.5914	0.49999	0
0	128	5	1.1836	0.499972	1
1	128	5	2.12869	0.499939	1
2	128	5	2.90599	0.499932	1
3	128	5	3.62509	0.499929	1
4	128	5	4.32335	0.499927	1
5	128	5	5.01791	0.499926	1
6	128	5	5.72803	0.499925	1
7	128	5	6.51419	0.499924	1
8	128	5	7.28032	0.499924	1
9	128	5	8.00837	0.499924	1
10	128	5	8.67366	0.499923	1
11	128	5	9.33344	0.499923	1
12	128	5	9.99775	0.499923	1
13	128	5	10.6637	0.499923	1
14	128	5	11.33	0.499922	1
15	128	5	11.9958	0.499922	1
16	128	5	12.6639	0.499922	1
17	128	5	13.3319	0.499922	1
18	128	5	13.999	0.499921	1
19	128	5	14.6664	0.499921	1
20	128	5	15.3314	0.499921	1
21	128	5	15.9936	0.499921	1
22	128	5	16.6535	0.499921	1
23	128	5	17.3079	0.499921	1
24	128	5	17.9618	0.499921	1
25	128	5	18.6157	0.499921	1
26	128	5	19.2684	0.49992	1
27	128	5	19.9253	0.49992	1
28	128	5	20.5841	0.49992	1
29	128	5	21.2413	0.49992	1
0	128	5	1.93921	0.499972	0
1	128	5	3.57843	0.499939	0
2	128	5	4.98061	0.499932	0
3	128	5	6.31612	0.499929	0
4	128	5	7.6552	0.499927	0
5	128	5	8.9612	0.499926	0
6	128	5	10.2636	0.499925	0
7	128	5	11.5657	0.499924	0
8	128	5	12.8589	0.499924	0
9	128	5	14.1477	0.499924	0
10	128	5	15.4353	0.499923	0
11	128	5	16.7221	0.499923	0
12	128	5	18.0114	0.499923	0
13	128	5	19.3023	0.499923	0
14	128	5	20.5892	0.499922	0
15	128	5	21.8766	0.499922	0
16	128	5	23.1625	0.499922	0
17	128	5	24.4497	0.499922	0
18	128	5	25.7366	0.499921	0
19	128	5	27.0245	0.499921	0
20	128	5	28.3115	0.499921	0
21	128	5	29.6973	0.499921	0
22	128	5	31.1097	0.499921	0
23	128	5	32.3792	0.499921	0
24	128	5	33.6456	0.499921	0
25	128	5	34.9201	0.499921	0
26	128	5	36.1942	0.49992	0
27	128	5	37.4762	0.49992	0
28	128	5	38.7551	0.49992	0
29	128	5	40.1413	0.49992	0
