iter	k	algo	totaltime	relerr	gpu
4	64	2	2.15665	0.0561398	0
5	64	2	2.58862	0.0532106	0
6	64	2	3.01798	0.0497612	0
7	64	2	3.44722	0.0457388	0
8	64	2	3.87801	0.0414281	0
9	64	2	4.30836	0.0371539	0
10	64	2	4.73799	0.0331978	0
11	64	2	5.1677	0.0295799	0
12	64	2	5.59656	0.026316	0
13	64	2	6.027	0.0234387	0
14	64	2	6.45733	0.0208853	0
15	64	2	6.88694	0.0185125	0
16	64	2	7.31596	0.0161461	0
17	64	2	7.74675	0.0136244	0
18	64	2	8.178	0.0110621	0
19	64	2	8.60836	0.0087399	0
20	64	2	9.03755	0.00673868	0
21	64	2	9.46732	0.00508936	0
22	64	2	9.89764	0.00386481	0
23	64	2	10.3279	0.00305318	0
24	64	2	10.7567	0.00255181	0
25	64	2	11.1859	0.00224348	0
26	64	2	11.6152	0.00204208	0
27	64	2	12.0438	0.00189699	0
28	64	2	12.4727	0.00178202	0
29	64	2	12.9027	0.00168426	0
0	64	4	0.201571	0.0904921	1
1	64	4	0.389665	0.0690524	1
2	64	4	0.581899	0.0639011	1
3	64	4	0.783737	0.0616101	1
4	64	4	0.973834	0.0600195	1
5	64	4	1.16058	0.0584951	1
6	64	4	1.34631	0.0569905	1
7	64	4	1.54349	0.0554012	1
8	64	4	1.73734	0.0537469	1
9	64	4	1.9628	0.0519403	1
10	64	4	2.31755	0.050128	1
11	64	4	2.50559	0.0482497	1
12	64	4	2.68897	0.0461748	1
13	64	4	2.87203	0.0439684	1
14	64	4	3.05896	0.0417499	1
15	64	4	3.72466	0.0394615	1
16	64	4	3.90702	0.0372387	1
17	64	4	4.09009	0.0351293	1
18	64	4	4.27694	0.0332185	1
19	64	4	4.46185	0.0314648	1
20	64	4	4.64609	0.0299781	1
21	64	4	4.83376	0.0284894	1
22	64	4	5.02522	0.0271031	1
23	64	4	5.21729	0.0256985	1
24	64	4	5.40531	0.0242207	1
25	64	4	5.59801	0.0227176	1
26	64	4	5.78505	0.021362	1
27	64	4	5.97322	0.0199516	1
28	64	4	6.15826	0.0187346	1
29	64	4	6.34828	0.0174929	1
0	64	4	0.444824	0.0904921	0
1	64	4	0.885158	0.0690524	0
2	64	4	1.32416	0.0639011	0
3	64	4	1.76297	0.0616101	0
4	64	4	2.20869	0.0600195	0
5	64	4	2.65157	0.0584951	0
6	64	4	3.09342	0.0569905	0
7	64	4	3.53153	0.0554012	0
8	64	4	3.96918	0.0537469	0
9	64	4	4.40795	0.0519403	0
10	64	4	4.84678	0.050128	0
11	64	4	5.28539	0.0482497	0
12	64	4	5.72586	0.0461748	0
13	64	4	6.16588	0.0439684	0
14	64	4	6.60457	0.0417499	0
15	64	4	7.04386	0.0394615	0
16	64	4	7.4914	0.0372387	0
17	64	4	7.93067	0.0351293	0
18	64	4	8.37692	0.0332185	0
19	64	4	8.8282	0.0314648	0
20	64	4	9.26845	0.0299781	0
21	64	4	9.70807	0.0284894	0
22	64	4	10.1474	0.0271031	0
23	64	4	10.5873	0.0256985	0
24	64	4	11.027	0.0242207	0
25	64	4	11.4663	0.0227176	0
26	64	4	11.9069	0.021362	0
27	64	4	12.3466	0.0199516	0
28	64	4	12.7883	0.0187346	0
29	64	4	13.2276	0.0174929	0
0	64	5	0.248386	0.0899276	1
1	64	5	0.470253	0.0684881	1
2	64	5	0.67388	0.0657251	1
3	64	5	0.873494	0.0647653	1
4	64	5	1.06864	0.0641832	1
5	64	5	1.26812	0.0636175	1
6	64	5	1.46217	0.0631753	1
7	64	5	1.65442	0.0627928	1
8	64	5	1.84598	0.0627512	1
9	64	5	2.03523	0.0625596	1
10	64	5	2.22345	0.0625915	1
11	64	5	2.41979	0.0625319	1
12	64	5	2.60878	0.0624012	1
13	64	5	2.80243	0.0623171	1
14	64	5	2.99011	0.0623002	1
15	64	5	3.17955	0.0621514	1
16	64	5	3.36809	0.0619792	1
17	64	5	3.55456	0.0616925	1
18	64	5	3.74359	0.0615685	1
19	64	5	3.93481	0.0613512	1
20	64	5	4.12434	0.0612376	1
21	64	5	4.31618	0.0611611	1
22	64	5	4.50411	0.0611059	1
23	64	5	4.68849	0.061029	1
24	64	5	4.87437	0.0608946	1
25	64	5	5.05816	0.0607447	1
26	64	5	5.25057	0.0606488	1
27	64	5	5.43843	0.0606208	1
28	64	5	5.6258	0.0605871	1
29	64	5	5.80957	0.0603641	1
0	64	5	0.467785	0.0899276	0
1	64	5	0.934275	0.0684881	0
2	64	5	1.38621	0.0657251	0
3	64	5	1.83378	0.0647653	0
4	64	5	2.28103	0.0641832	0
5	64	5	2.72799	0.0636175	0
6	64	5	3.17412	0.0631753	0
7	64	5	3.61971	0.0627928	0
8	64	5	4.07142	0.0627512	0
9	64	5	4.51722	0.0625596	0
10	64	5	4.96837	0.0625915	0
11	64	5	5.41276	0.0625319	0
12	64	5	5.85699	0.0624012	0
13	64	5	6.30062	0.0623171	0
14	64	5	6.74259	0.0623002	0
15	64	5	7.18487	0.0621514	0
16	64	5	7.62712	0.0619792	0
17	64	5	8.06891	0.0616925	0
18	64	5	8.51209	0.0615685	0
19	64	5	8.95625	0.0613512	0
20	64	5	9.39951	0.0612376	0
21	64	5	9.84265	0.0611611	0
22	64	5	10.2861	0.0611059	0
23	64	5	10.7301	0.061029	0
24	64	5	11.1736	0.0608946	0
25	64	5	11.6162	0.0607447	0
26	64	5	12.0592	0.0606488	0
27	64	5	12.5022	0.0606208	0
28	64	5	12.9447	0.0605871	0
29	64	5	13.5725	0.0603641	0
0	96	0	0.19456	0.129487	1
1	96	0	0.381867	0.127719	1
2	96	0	0.561429	0.126081	1
3	96	0	0.744889	0.12455	1
4	96	0	0.927483	0.123116	1
5	96	0	1.10687	0.121768	1
6	96	0	1.29244	0.120499	1
7	96	0	1.47618	0.1193	1
8	96	0	1.65768	0.118165	1
9	96	0	1.83696	0.117089	1
10	96	0	2.02119	0.116066	1
11	96	0	2.20521	0.115091	1
12	96	0	2.39031	0.114162	1
13	96	0	2.57504	0.113274	1
14	96	0	2.75739	0.112424	1
15	96	0	2.9441	0.111609	1
16	96	0	3.12896	0.110826	1
17	96	0	3.31143	0.110074	1
18	96	0	3.49423	0.10935	1
19	96	0	3.67727	0.108652	1
20	96	0	3.85995	0.107979	1
21	96	0	4.04246	0.107328	1
22	96	0	4.22683	0.106698	1
23	96	0	4.41186	0.106088	1
24	96	0	4.59863	0.105497	1
25	96	0	4.78375	0.104924	1
26	96	0	4.9721	0.104367	1
27	96	0	5.16085	0.103825	1
28	96	0	5.34345	0.103298	1
29	96	0	5.52814	0.102784	1
0	96	0	0.618421	0.129487	0
1	96	0	1.23174	0.127719	0
2	96	0	1.84575	0.126081	0
3	96	0	2.45822	0.12455	0
4	96	0	3.07161	0.123116	0
5	96	0	3.68441	0.121768	0
6	96	0	4.29774	0.120499	0
7	96	0	4.91042	0.1193	0
8	96	0	5.52263	0.118165	0
9	96	0	6.13569	0.117089	0
10	96	0	6.74906	0.116066	0
11	96	0	7.36137	0.115091	0
12	96	0	7.97369	0.114162	0
13	96	0	8.58634	0.113274	0
14	96	0	9.19888	0.112424	0
15	96	0	9.81037	0.111609	0
16	96	0	10.4235	0.110826	0
17	96	0	11.035	0.110074	0
18	96	0	11.6474	0.10935	0
19	96	0	12.2593	0.108652	0
20	96	0	12.8722	0.107979	0
21	96	0	13.4836	0.107328	0
22	96	0	14.0966	0.106698	0
23	96	0	14.7094	0.106088	0
24	96	0	15.3217	0.105497	0
25	96	0	15.9349	0.104924	0
26	96	0	16.5478	0.104367	0
27	96	0	17.1604	0.103825	0
28	96	0	17.7729	0.103298	0
29	96	0	18.385	0.102784	0
0	96	1	0.204141	0.13525	1
1	96	1	0.401753	0.0987489	1
2	96	1	0.591982	0.0802915	1
3	96	1	0.782744	0.0728219	1
4	96	1	0.973133	0.0691453	1
5	96	1	1.16027	0.0673782	1
6	96	1	1.3501	0.0649727	1
7	96	1	1.54006	0.0630436	1
8	96	1	1.72874	0.0616851	1
9	96	1	1.91798	0.0605947	1
10	96	1	2.10562	0.0597197	1
11	96	1	2.302	0.0589643	1
12	96	1	2.49202	0.0582857	1
13	96	1	2.68183	0.0576736	1
14	96	1	2.8736	0.057117	1
15	96	1	3.06374	0.0565978	1
16	96	1	3.2549	0.0561034	1
17	96	1	3.44679	0.0556291	1
18	96	1	3.63717	0.0551763	1
19	96	1	3.83156	0.0547392	1
20	96	1	4.02557	0.0543231	1
21	96	1	4.2215	0.0539214	1
22	96	1	4.41572	0.053524	1
23	96	1	4.60747	0.0531271	1
24	96	1	4.79967	0.0527309	1
25	96	1	4.99166	0.0523308	1
26	96	1	5.18389	0.0519235	1
27	96	1	5.37771	0.0515104	1
28	96	1	5.57193	0.0510941	1
29	96	1	5.76805	0.0506742	1
0	96	1	0.629811	0.13525	0
1	96	1	1.25253	0.0987489	0
2	96	1	1.87525	0.0802915	0
3	96	1	2.49681	0.0728219	0
4	96	1	3.11735	0.0691453	0
5	96	1	3.73848	0.0673782	0
6	96	1	4.361	0.0649727	0
7	96	1	4.98349	0.0630436	0
8	96	1	5.60532	0.0616851	0
9	96	1	6.22682	0.0605947	0
10	96	1	6.84911	0.0597197	0
11	96	1	7.46952	0.0589643	0
12	96	1	8.09004	0.0582857	0
13	96	1	8.71074	0.0576736	0
14	96	1	9.33313	0.057117	0
15	96	1	9.95459	0.0565978	0
16	96	1	10.5763	0.0561034	0
17	96	1	11.1976	0.0556291	0
18	96	1	11.8187	0.0551763	0
19	96	1	12.4407	0.0547392	0
20	96	1	13.0639	0.0543231	0
21	96	1	13.6858	0.0539214	0
22	96	1	14.3077	0.053524	0
23	96	1	14.9291	0.0531271	0
24	96	1	15.5523	0.0527309	0
25	96	1	16.1763	0.0523308	0
26	96	1	16.7985	0.0519235	0
27	96	1	17.4201	0.0515104	0
28	96	1	18.0429	0.0510941	0
29	96	1	18.6647	0.0506742	0
0	96	2	0.203236	0.0780184	1
1	96	2	0.389171	0.0555581	1
2	96	2	0.569878	0.0508209	1
3	96	2	0.749492	0.048695	1
4	96	2	0.933272	0.0469337	1
5	96	2	1.11725	0.0450164	1
6	96	2	1.3044	0.0428251	1
7	96	2	1.4877	0.0403347	1
8	96	2	1.67565	0.0376236	1
9	96	2	1.85668	0.0348403	1
10	96	2	2.04301	0.0320583	1
11	96	2	2.24625	0.0292545	1
12	96	2	2.47258	0.0264469	1
13	96	2	2.75265	0.0236743	1
14	96	2	2.94242	0.0209888	1
15	96	2	3.12779	0.018511	1
16	96	2	3.31348	0.0163305	1
17	96	2	3.51729	0.0144747	1
18	96	2	3.7171	0.0129649	1
19	96	2	3.90621	0.0117597	1
20	96	2	4.09383	0.0107977	1
21	96	2	4.28236	0.0100492	1
22	96	2	4.47057	0.00944887	1
23	96	2	4.65616	0.00889145	1
24	96	2	4.84406	0.00824661	1
25	96	2	5.03147	0.00735697	1
26	96	2	5.21925	0.0061288	1
27	96	2	5.4048	0.0047078	1
28	96	2	5.59069	0.00343214	1
29	96	2	5.77449	0.00252714	1
0	96	2	0.621923	0.0780184	0
1	96	2	1.36153	0.0555581	0
2	96	2	1.97856	0.0508209	0
3	96	2	2.59553	0.048695	0
4	96	2	3.21145	0.0469337	0
5	96	2	3.82685	0.0450164	0
6	96	2	4.44227	0.0428251	0
7	96	2	5.05869	0.0403347	0
8	96	2	5.67494	0.0376236	0
9	96	2	6.2913	0.0348403	0
10	96	2	6.90752	0.0320583	0
11	96	2	7.52497	0.0292545	0
12	96	2	8.14011	0.0264469	0
13	96	2	8.75688	0.0236743	0
14	96	2	9.37345	0.0209888	0
15	96	2	9.99102	0.018511	0
16	96	2	10.6084	0.0163305	0
17	96	2	11.2242	0.0144747	0
18	96	2	11.8404	0.0129649	0
19	96	2	12.4585	0.0117597	0
20	96	2	13.0746	0.0107977	0
21	96	2	13.6911	0.0100492	0
22	96	2	14.3062	0.00944887	0
23	96	2	14.9217	0.00889145	0
24	96	2	15.5383	0.00824661	0
25	96	2	16.155	0.00735697	0
26	96	2	16.7707	0.0061288	0
27	96	2	17.3864	0.0047078	0
28	96	2	18.003	0.00343214	0
29	96	2	18.6195	0.00252714	0
0	96	4	0.215958	0.0724441	1
1	96	4	0.418106	0.0560657	1
2	96	4	0.61735	0.0524343	1
3	96	4	0.819026	0.0508561	1
4	96	4	1.01954	0.0498873	1
5	96	4	1.21671	0.0490451	1
6	96	4	1.41957	0.0481627	1
7	96	4	1.61592	0.0473222	1
8	96	4	1.8206	0.0463204	1
9	96	4	2.01992	0.0452745	1
10	96	4	2.21784	0.0440598	1
11	96	4	2.41849	0.0427157	1
12	96	4	2.61808	0.0411025	1
13	96	4	2.81915	0.0393968	1
14	96	4	3.02038	0.0374248	1
15	96	4	3.22174	0.0354037	1
16	96	4	3.42234	0.0333064	1
17	96	4	3.62226	0.0311358	1
18	96	4	3.82188	0.0290295	1
19	96	4	4.02157	0.0270612	1
20	96	4	4.22061	0.0252767	1
21	96	4	4.42199	0.023691	1
22	96	4	4.62538	0.0223981	1
23	96	4	4.83199	0.0211407	1
24	96	4	5.03301	0.0199418	1
25	96	4	5.23549	0.0187783	1
26	96	4	5.44271	0.0177675	1
27	96	4	5.64397	0.0168566	1
28	96	4	5.84802	0.0160498	1
29	96	4	6.05296	0.0154609	1
0	96	4	0.635825	0.0724441	0
1	96	4	1.26654	0.0560657	0
2	96	4	1.89713	0.0524343	0
3	96	4	2.52743	0.0508561	0
4	96	4	3.15783	0.0498873	0
5	96	4	3.78851	0.0490451	0
6	96	4	4.41933	0.0481627	0
7	96	4	5.04804	0.0473222	0
8	96	4	5.67906	0.0463204	0
9	96	4	6.30927	0.0452745	0
10	96	4	6.93876	0.0440598	0
11	96	4	7.56719	0.0427157	0
12	96	4	8.19739	0.0411025	0
13	96	4	8.84417	0.0393968	0
14	96	4	9.47293	0.0374248	0
15	96	4	10.1017	0.0354037	0
16	96	4	10.7307	0.0333064	0
17	96	4	11.3598	0.0311358	0
18	96	4	11.9885	0.0290295	0
19	96	4	12.6185	0.0270612	0
20	96	4	13.2508	0.0252767	0
21	96	4	13.8813	0.023691	0
22	96	4	14.5123	0.0223981	0
23	96	4	15.1429	0.0211407	0
24	96	4	15.774	0.0199418	0
25	96	4	16.4041	0.0187783	0
26	96	4	17.0336	0.0177675	0
27	96	4	17.6639	0.0168566	0
28	96	4	18.2945	0.0160498	0
29	96	4	18.9251	0.0154609	0
0	96	5	0.261659	0.0717661	1
1	96	5	0.498015	0.0553637	1
2	96	5	0.713795	0.0534974	1
3	96	5	0.92479	0.0535091	1
4	96	5	1.13176	0.0525535	1
5	96	5	1.33756	0.0523813	1
6	96	5	1.5415	0.0524021	1
7	96	5	1.74503	0.0522928	1
8	96	5	1.95325	0.0521604	1
9	96	5	2.16315	0.0519191	1
10	96	5	2.37422	0.0519944	1
11	96	5	2.57962	0.0523198	1
12	96	5	2.78891	0.0520061	1
13	96	5	2.99516	0.0519462	1
14	96	5	3.20195	0.0522155	1
15	96	5	3.40882	0.0517905	1
16	96	5	3.61727	0.0517362	1
17	96	5	3.82144	0.0520637	1
18	96	5	4.02497	0.0521797	1
19	96	5	4.32586	0.0523551	1
20	96	5	4.53004	0.052497	1
21	96	5	4.7369	0.0517545	1
22	96	5	4.95005	0.0515124	1
23	96	5	5.17239	0.0519095	1
24	96	5	5.38078	0.0519717	1
25	96	5	5.59855	0.0520674	1
26	96	5	5.80882	0.0522176	1
27	96	5	6.0148	0.0522657	1
28	96	5	6.21858	0.051452	1
29	96	5	6.42557	0.051387	1
0	96	5	0.682494	0.0717661	0
1	96	5	1.34915	0.0553637	0
2	96	5	2.00157	0.0534974	0
3	96	5	2.64686	0.0535091	0
4	96	5	3.29061	0.0525535	0
5	96	5	3.93332	0.0523813	0
6	96	5	4.57928	0.0524021	0
7	96	5	5.21876	0.0522928	0
8	96	5	5.85834	0.0521604	0
9	96	5	6.49663	0.0519191	0
10	96	5	7.13418	0.0519944	0
11	96	5	7.76922	0.0523198	0
12	96	5	8.40464	0.0520061	0
13	96	5	9.04013	0.0519462	0
14	96	5	9.67422	0.0522155	0
15	96	5	10.3101	0.0517905	0
16	96	5	10.9467	0.0517362	0
17	96	5	11.5798	0.0520637	0
18	96	5	12.2136	0.0521797	0
19	96	5	12.8451	0.0523551	0
20	96	5	13.4769	0.052497	0
21	96	5	14.1104	0.0517545	0
22	96	5	14.7436	0.0515124	0
23	96	5	15.3745	0.0519095	0
24	96	5	16.0063	0.0519717	0
25	96	5	16.6368	0.0520674	0
26	96	5	17.2681	0.0522176	0
27	96	5	17.899	0.0522657	0
28	96	5	18.5312	0.051452	0
29	96	5	19.1645	0.051387	0
0	128	0	0.204849	0.111711	1
1	128	0	0.398058	0.110436	1
2	128	0	0.589346	0.109235	1
3	128	0	0.784337	0.108097	1
4	128	0	0.980169	0.107017	1
5	128	0	1.16873	0.10599	1
6	128	0	1.35518	0.105011	1
7	128	0	1.54173	0.104076	1
8	128	0	1.72789	0.103183	1
9	128	0	1.91446	0.102329	1
10	128	0	2.10138	0.101509	1
11	128	0	2.29044	0.100722	1
12	128	0	2.4812	0.0999661	1
13	128	0	2.67662	0.0992384	1
14	128	0	2.87089	0.0985372	1
15	128	0	3.06151	0.0978608	1
16	128	0	3.25007	0.0972077	1
17	128	0	3.44243	0.0965764	1
18	128	0	3.63728	0.0959655	1
19	128	0	3.83171	0.0953739	1
20	128	0	4.02658	0.0948004	1
21	128	0	4.22351	0.094244	1
22	128	0	4.42423	0.0937038	1
23	128	0	4.6208	0.0931787	1
24	128	0	4.81775	0.0926681	1
25	128	0	5.0112	0.092171	1
26	128	0	5.20805	0.0916869	1
27	128	0	5.40742	0.0912151	1
28	128	0	5.60292	0.0907548	1
29	128	0	5.79817	0.0903057	1
0	128	0	0.804734	0.111711	0
1	128	0	1.60244	0.110436	0
2	128	0	2.39939	0.109235	0
3	128	0	3.19715	0.108097	0
4	128	0	3.9946	0.107017	0
5	128	0	4.7916	0.10599	0
6	128	0	5.58817	0.105011	0
7	128	0	6.38658	0.104076	0
8	128	0	7.18357	0.103183	0
9	128	0	7.97987	0.102329	0
10	128	0	8.7766	0.101509	0
11	128	0	9.57285	0.100722	0
12	128	0	10.3698	0.0999661	0
13	128	0	11.1669	0.0992384	0
14	128	0	11.9632	0.0985372	0
15	128	0	12.7601	0.0978608	0
16	128	0	13.5576	0.0972077	0
17	128	0	14.3542	0.0965764	0
18	128	0	15.1518	0.0959655	0
19	128	0	15.95	0.0953739	0
20	128	0	16.7468	0.0948004	0
21	128	0	17.5428	0.094244	0
22	128	0	18.3399	0.0937038	0
23	128	0	19.1365	0.0931787	0
24	128	0	19.9356	0.0926681	0
25	128	0	20.7338	0.092171	0
26	128	0	21.5317	0.0916869	0
27	128	0	22.3297	0.0912151	0
28	128	0	23.1277	0.0907548	0
29	128	0	23.9266	0.0903057	0
0	128	1	0.215144	0.11263	1
1	128	1	0.420861	0.0794673	1
2	128	1	0.629002	0.065719	1
3	128	1	0.83665	0.0607325	1
4	128	1	1.0413	0.0583115	1
5	128	1	1.23809	0.0570142	1
6	128	1	1.43517	0.0552874	1
7	128	1	1.63526	0.0535274	1
8	128	1	1.83595	0.0524102	1
9	128	1	2.03785	0.0515824	1
10	128	1	2.23987	0.0509316	1
11	128	1	2.44168	0.0503918	1
12	128	1	2.64545	0.0499227	1
13	128	1	2.85158	0.0495055	1
14	128	1	3.05696	0.0491249	1
15	128	1	3.26082	0.0487791	1
16	128	1	3.47215	0.0484482	1
17	128	1	3.6767	0.048125	1
18	128	1	3.88339	0.0478089	1
19	128	1	4.09021	0.0475006	1
20	128	1	4.2902	0.0472099	1
21	128	1	4.49854	0.0469263	1
22	128	1	4.70418	0.0466379	1
23	128	1	4.91191	0.0463577	1
24	128	1	5.11868	0.0460859	1
25	128	1	5.32582	0.0458174	1
26	128	1	5.53335	0.0455451	1
27	128	1	5.74086	0.0452707	1
28	128	1	5.9502	0.0450077	1
29	128	1	6.17189	0.0447489	1
0	128	1	0.817924	0.11263	0
1	128	1	1.62687	0.0794673	0
2	128	1	2.43636	0.065719	0
3	128	1	3.24783	0.0607325	0
4	128	1	4.05786	0.0583115	0
5	128	1	4.86811	0.0570142	0
6	128	1	5.67937	0.0552874	0
7	128	1	6.48944	0.0535274	0
8	128	1	7.30275	0.0524102	0
9	128	1	8.11315	0.0515824	0
10	128	1	8.92326	0.0509316	0
11	128	1	9.73378	0.0503918	0
12	128	1	10.5443	0.0499227	0
13	128	1	11.3573	0.0495055	0
14	128	1	12.1671	0.0491249	0
15	128	1	12.9776	0.0487791	0
16	128	1	13.7872	0.0484482	0
17	128	1	14.5998	0.048125	0
18	128	1	15.4106	0.0478089	0
19	128	1	16.2234	0.0475006	0
20	128	1	17.033	0.0472099	0
21	128	1	17.8425	0.0469263	0
22	128	1	18.6541	0.0466379	0
23	128	1	19.4639	0.0463577	0
24	128	1	20.2739	0.0460859	0
25	128	1	21.0854	0.0458174	0
26	128	1	21.8962	0.0455451	0
27	128	1	22.7093	0.0452707	0
28	128	1	23.5256	0.0450077	0
29	128	1	24.3375	0.0447489	0
0	128	2	0.21105	0.0635582	1
1	128	2	0.408496	0.0470246	1
2	128	2	0.607939	0.0436309	1
3	128	2	0.806567	0.0420709	1
4	128	2	1.0041	0.0407893	1
5	128	2	1.19623	0.0394539	1
6	128	2	1.39109	0.0378641	1
7	128	2	1.59031	0.0360059	1
8	128	2	1.78714	0.0339243	1
9	128	2	1.98118	0.031666	1
10	128	2	2.1841	0.0293441	1
11	128	2	2.38233	0.0270081	1
12	128	2	2.57882	0.0246884	1
13	128	2	2.77626	0.0224412	1
14	128	2	2.96982	0.0203361	1
15	128	2	3.16794	0.0184179	1
16	128	2	3.37059	0.0167308	1
17	128	2	3.56672	0.0152895	1
18	128	2	3.76758	0.0140489	1
19	128	2	3.96806	0.0129285	1
20	128	2	4.17179	0.0118063	1
21	128	2	4.37468	0.0105776	1
22	128	2	4.57759	0.00928463	1
23	128	2	4.77869	0.00807918	1
24	128	2	4.98355	0.00701714	1
25	128	2	5.18632	0.00608015	1
26	128	2	5.38921	0.00522955	1
27	128	2	5.59327	0.00438717	1
28	128	2	5.79651	0.00348903	1
29	128	2	6.00091	0.00263406	1
0	128	2	0.809289	0.0635582	0
1	128	2	1.61211	0.0470246	0
2	128	2	2.41416	0.0436309	0
3	128	2	3.2179	0.0420709	0
4	128	2	4.01956	0.0407893	0
5	128	2	4.82252	0.0394539	0
6	128	2	5.62544	0.0378641	0
7	128	2	6.42734	0.0360059	0
8	128	2	7.2308	0.0339243	0
9	128	2	8.0354	0.031666	0
10	128	2	8.83958	0.0293441	0
11	128	2	9.64211	0.0270081	0
12	128	2	10.4441	0.0246884	0
13	128	2	11.2465	0.0224412	0
14	128	2	12.0494	0.0203361	0
15	128	2	12.8525	0.0184179	0
16	128	2	13.6546	0.0167308	0
17	128	2	14.4567	0.0152895	0
18	128	2	15.2597	0.0140489	0
19	128	2	16.0617	0.0129285	0
20	128	2	16.8679	0.0118063	0
21	128	2	17.6705	0.0105776	0
22	128	2	18.4731	0.00928463	0
23	128	2	19.276	0.00807918	0
24	128	2	20.0791	0.00701714	0
25	128	2	20.8827	0.00608015	0
26	128	2	21.6863	0.00522955	0
27	128	2	22.4896	0.00438717	0
28	128	2	23.293	0.00348903	0
29	128	2	24.0974	0.00263406	0
0	128	4	0.228457	0.0598296	1
1	128	4	0.443192	0.0475449	1
2	128	4	0.681763	0.0449894	1
3	128	4	0.895581	0.0438672	1
4	128	4	1.10761	0.0430886	1
5	128	4	1.31484	0.042412	1
6	128	4	1.52143	0.0417655	1
7	128	4	1.7262	0.041092	1
8	128	4	1.93687	0.0403651	1
9	128	4	2.1458	0.0395196	1
10	128	4	2.36303	0.0386576	1
11	128	4	2.57541	0.0376264	1
12	128	4	2.78702	0.0365804	1
13	128	4	3.00001	0.0354189	1
14	128	4	3.21218	0.0342103	1
15	128	4	3.42388	0.0329744	1
16	128	4	3.63943	0.0316881	1
17	128	4	3.85176	0.0304707	1
18	128	4	4.06197	0.0292362	1
19	128	4	4.27559	0.0280787	1
20	128	4	4.4876	0.0268575	1
21	128	4	4.70486	0.0256299	1
22	128	4	4.92171	0.0244383	1
23	128	4	5.13917	0.0232322	1
24	128	4	5.35661	0.0220631	1
25	128	4	5.58858	0.0210728	1
26	128	4	5.80848	0.0200158	1
27	128	4	6.02861	0.0190797	1
28	128	4	6.24813	0.0181432	1
29	128	4	6.46614	0.0172983	1
0	128	4	0.829612	0.0598296	0
1	128	4	1.6513	0.0475449	0
2	128	4	2.47286	0.0449894	0
3	128	4	3.30955	0.0438672	0
4	128	4	4.1304	0.0430886	0
5	128	4	4.95203	0.0424011	0
6	128	4	5.77335	0.0417564	0
7	128	4	6.59534	0.0410865	0
8	128	4	7.41712	0.0403649	0
9	128	4	8.23808	0.039512	0
10	128	4	9.05827	0.0386605	0
11	128	4	9.87882	0.0376453	0
12	128	4	10.7001	0.0365822	0
13	128	4	11.5215	0.0354204	0
14	128	4	12.3426	0.0342186	0
15	128	4	13.1633	0.0329821	0
16	128	4	13.9847	0.0316954	0
17	128	4	14.8061	0.0304665	0
18	128	4	15.628	0.0292122	0
19	128	4	16.4503	0.0280362	0
20	128	4	17.2713	0.0268127	0
21	128	4	18.0946	0.0256177	0
22	128	4	18.9161	0.0243941	0
23	128	4	19.7387	0.0232132	0
24	128	4	20.5609	0.0221543	0
25	128	4	21.3838	0.0210428	0
26	128	4	22.2063	0.0200726	0
27	128	4	23.0291	0.0190832	0
28	128	4	23.8633	0.0182296	0
29	128	4	24.6862	0.0172859	0
0	128	5	0.290998	0.05962	1
1	128	5	0.564754	0.047321	1
2	128	5	0.815481	0.0462233	1
3	128	5	1.05842	0.0460355	1
4	128	5	1.29862	0.0457327	1
5	128	5	1.5316	0.0451855	1
6	128	5	1.76166	0.0448554	1
7	128	5	1.99002	0.0448373	1
8	128	5	2.21683	0.0448719	1
9	128	5	2.44621	0.0448124	1
10	128	5	2.67487	0.0447008	1
11	128	5	2.90353	0.0447956	1
12	128	5	3.13231	0.0449033	1
13	128	5	3.35925	0.0448457	1
14	128	5	3.58422	0.0447659	1
15	128	5	3.81326	0.0447223	1
16	128	5	4.03929	0.0447109	1
17	128	5	4.26288	0.0446454	1
18	128	5	4.48836	0.0446382	1
19	128	5	4.71302	0.0446809	1
20	128	5	4.93701	0.0446626	1
21	128	5	5.16535	0.0446528	1
22	128	5	5.38531	0.0446335	1
23	128	5	5.60491	0.0445996	1
24	128	5	5.82595	0.0445987	1
25	128	5	6.04742	0.0445499	1
26	128	5	6.27578	0.0444963	1
27	128	5	6.499	0.0444877	1
28	128	5	6.7228	0.0444339	1
29	128	5	6.94566	0.0445422	1
0	128	5	0.897124	0.05962	0
1	128	5	1.77915	0.047321	0
2	128	5	2.63798	0.0462233	0
3	128	5	3.48988	0.0460355	0
4	128	5	4.33706	0.0457327	0
5	128	5	5.18238	0.0451855	0
6	128	5	6.02456	0.0448554	0
7	128	5	6.86616	0.0448373	0
8	128	5	7.70485	0.0448719	0
9	128	5	8.54257	0.0448124	0
10	128	5	9.38018	0.0447008	0
11	128	5	10.2146	0.0447956	0
12	128	5	11.0462	0.0449033	0
13	128	5	11.8795	0.0448457	0
14	128	5	12.7162	0.0447659	0
15	128	5	13.5492	0.0447223	0
16	128	5	14.3807	0.0447109	0
17	128	5	15.2148	0.0446454	0
18	128	5	16.0475	0.0446382	0
19	128	5	16.879	0.0446809	0
20	128	5	17.7098	0.0446626	0
21	128	5	18.5397	0.0446528	0
22	128	5	19.3706	0.0446335	0
23	128	5	20.2016	0.0445996	0
24	128	5	21.0328	0.0445987	0
25	128	5	21.8656	0.0445499	0
26	128	5	22.6964	0.0444963	0
